time,x,y,theta,theta_degree,v,omega
131.13372588157654,-0.8648295998573303,0.8577646017074585,1.1094481723759406,63.566697865644045,0.04370830116071758,-0.09497301242530908
131.166978597641,-0.8636966347694397,0.8600279688835144,1.1039576202089705,63.25211239928025,0.04356476068485156,-0.13402595316936355
131.20033431053162,-0.8636966347694397,0.8600279688835144,1.1039576202089705,63.25211239928025,0.04342089269942842,-0.05139109805951742
131.23366737365723,-0.8622391819953918,0.8628930449485779,1.0963335267202408,62.81528401976286,0.043277245296237936,-0.1618538500069499
131.26701068878174,-0.8622391819953918,0.8628930449485779,1.0963335267202408,62.81528401976286,0.04313368241964295,-0.05222711846504847
131.30032396316528,-0.861554741859436,0.8642203211784363,1.0930355075119806,62.62632143837648,0.042990383291243515,-0.09808365641404611
131.33380007743835,-0.8608543276786804,0.8655678033828735,1.0898025553494735,62.44108692409713,0.0428465249892819,-0.09884397840886877
131.367094039917,-0.8600900173187256,0.8670246601104736,1.0854530412201473,62.19187812155422,0.04270359592426617,-0.10245391817192173
131.40042114257812,-0.8594147562980652,0.8682996034622192,1.0819625947685407,61.99189027126075,0.042560676918049746,-0.09459300606059946
131.43380904197693,-0.8582565188407898,0.8704643249511719,1.077030177765166,61.70928359416882,0.04241765613107577,-0.12654147995974138
131.46700191497803,-0.8575344681739807,0.8718003034591675,1.0735871321266106,61.51201161040866,0.04227563457938199,-0.09369425762308185
131.5003354549408,-0.8575344681739807,0.8718003034591675,1.0735871321266106,61.51201161040866,0.042133181748155724,-0.05490335008498617
131.5342607498169,-0.8559553027153015,0.8746869564056396,1.067034010251685,61.13654538434057,0.04198838203831444,-0.160184667134618
131.56700229644775,-0.8559553027153015,0.8746869564056396,1.067034010251685,61.13654538434057,0.04184881516411884,-0.055822421183249774
131.60049057006836,-0.8552444577217102,0.8759713768959045,1.0635691202855917,60.93802181280619,0.041706254925107586,-0.09960366155309178
131.63371086120605,-0.8545165657997131,0.877275288105011,1.0597319707873805,60.71816934119795,0.041565031469860916,-0.10056664386297869
131.66700434684753,-0.8537208437919617,0.878686249256134,1.0549128306816742,60.44205295225875,0.041423699227439346,-0.10287628180948472
131.7003219127655,-0.8529819250106812,0.8799839615821838,1.051470532314825,60.24482378401351,0.04128247418428459,-0.09763222444743974
131.7336609363556,-0.8520492315292358,0.881608247756958,1.0476381818325864,60.025246275766314,0.0411413745787561,-0.10940379906041801
131.76701641082764,-0.8520492315292358,0.881608247756958,1.0476381818325864,60.025246275766314,0.04100042874314068,-0.058041583518484895
131.80028295516968,-0.8503559231758118,0.8845177292823792,1.0396949999921534,59.57013548040455,0.04086008805864498,-0.17144348725444689
131.83371567726135,-0.8503559231758118,0.8845177292823792,1.0396949999921534,59.57013548040455,0.04071928404198924,-0.05896105885350772
131.86703944206238,-0.8496103286743164,0.8857823014259338,1.0364244120306099,59.38274459368181,0.04057918303828499,-0.10324416158036073
131.90043091773987,-0.8488736152648926,0.8870227336883545,1.033309258314669,59.2042594332239,0.04043904891694914,-0.10337914071429333
131.93380331993103,-0.8480809330940247,0.8883476853370667,1.030009494254312,59.0151968791765,0.04029925358360938,-0.10802876390113406
131.96702647209167,-0.8473491072654724,0.8895615339279175,1.0264725931483962,58.812547373252364,0.04016034755078426,-0.10463880342924148
132.00042939186096,-0.846652626991272,0.8907080292701721,1.0233528943635513,58.63380179952866,0.0400209628408773,-0.1026887319264281
132.03370666503906,-0.8458201885223389,0.892068088054657,1.019774667673294,58.42878451203585,0.03988238188609979,-0.11290587519571864
132.06703400611877,-0.845116138458252,0.8932099342346191,1.0168120952342627,58.25904161477758,0.03974387939679933,-0.10494483358464042
132.10033464431763,-0.8439795970916748,0.8950366377830505,1.0116531715911263,57.96345706319561,0.039605782198986195,-0.13498307044678848
132.13385367393494,-0.8439795970916748,0.8950366377830505,1.0116531715911263,57.96345706319561,0.03946708408236564,-0.06287218537299294
132.16701912879944,-0.8432798981666565,0.8961513638496399,1.008863248662659,57.80360625422765,0.03933015755622601,-0.11173514853359616
132.2003960609436,-0.8425495624542236,0.8973066210746765,1.0013773686797438,57.37469692526515,0.039192675500051385,-0.11501309079035826
132.23375964164734,-0.8417604565620422,0.8985445499420166,1.0013773686797438,57.37469692526515,0.03905557464770767,-0.1198783584917476
132.2670247554779,-0.8411041498184204,0.8995669484138489,0.998815521445653,57.22791389099448,0.0389192109937637,-0.11126598991241944
132.30032396316528,-0.8403623104095459,0.9007148742675781,0.9953617847097773,57.03002935247952,0.038783048109251546,-0.11970231995858278
132.33370852470398,-0.839547336101532,0.9019662141799927,0.9916357905149299,56.816545610624516,0.03864688628187397,-0.12638286843591665
132.36708545684814,-0.838853120803833,0.9030243158340454,0.9886638849647983,56.646267965490466,0.03851111413229292,-0.11793168135009241
132.40045475959778,-0.8381271958351135,0.9041221737861633,0.9845035059583329,56.40789580724517,0.03837573965623689,-0.12149224583534644
132.43365669250488,-0.837326169013977,0.9053220748901367,0.9798413738552008,56.140775314203246,0.03824141626424685,-0.1272249638973949
132.4668674468994,-0.836633563041687,0.9063509106636047,0.9767643213987459,55.96447319510802,0.03810743678115496,-0.11890068611554372
132.5004756450653,-0.835551917552948,0.9079416394233704,0.9705050358012172,55.605842547602606,0.03797224896438422,-0.1485231859374043
132.5338065624237,-0.835551917552948,0.9079416394233704,0.9705050358012172,55.605842547602606,0.037838577578871664,-0.06880420323441291
132.56700229644775,-0.8348496556282043,0.9089638590812683,0.9671939642946351,55.41613212460943,0.03770585391439993,-0.12588164092243562
132.60033988952637,-0.8339130282402039,0.9103164076805115,0.9630325899106688,55.177702935434304,0.037572979104020625,-0.14752038877484927
132.63387513160706,-0.8331887125968933,0.9113541841506958,0.9598973852738111,54.998068941832514,0.03743974604184865,-0.12936766929924906
132.66701364517212,-0.8319478034973145,0.9131116271018982,0.9521026811225932,54.55146529141463,0.037308521167208286,-0.17401294984521726
132.70030617713928,-0.8319478034973145,0.9131116271018982,0.9521026811225932,54.55146529141463,0.03717712776331582,-0.07149620735377318
132.7337691783905,-0.8312563896179199,0.9140796661376953,0.9490934935140205,54.37905154168035,0.03704551646761902,-0.13082872235277895
132.76703333854675,-0.830176591873169,0.9155789613723755,0.9441827993721752,54.097689492872995,0.03691514834863235,-0.16919598130219637
132.80032324790955,-0.8294479250907898,0.9165825843811035,0.9414171019744068,53.939226704570544,0.036785148804601736,-0.1367011932042305
132.8337218761444,-0.8294479250907898,0.9165825843811035,0.9414171019744068,53.939226704570544,0.036655206014962145,-0.07351164860388516
132.8670198917389,-0.8278419375419617,0.9187632203102112,0.931207735878668,53.354273115780764,0.03652614399048673,-0.2337976941610359
132.90050268173218,-0.827160656452179,0.9196759462356567,0.9279678024013699,53.16863860162844,0.03639686800591574,-0.13277008277034372
132.93381929397583,-0.826093316078186,0.9210901260375977,0.9205268717519678,52.742304679768154,0.03626874309771551,-0.1668696799652496
132.9670717716217,-0.826093316078186,0.9210901260375977,0.9205268717519678,52.742304679768154,0.03614138120078212,-0.07611099861000073
133.00041103363037,-0.8253867626190186,0.9220154881477356,0.9168137612381122,52.52955911845858,0.03601421453822937,-0.14109099297928826
133.03370237350464,-0.8246607184410095,0.9229578375816345,0.9118285551612165,52.243927850249484,0.035887767660268584,-0.1437447747510957
133.06698989868164,-0.8238675594329834,0.9239762425422668,0.9063639529604507,51.9308292074277,0.03576188168285355,-0.1492024322379949
133.10033631324768,-0.8231475353240967,0.9248911738395691,0.9017503377082443,51.66648852517909,0.03563633083986684,-0.1415486520612352
133.1338152885437,-0.8219656944274902,0.9263767004013062,0.8957723836650099,51.32397698837859,0.035510852752814126,-0.18383399754330781
133.16701078414917,-0.8212364912033081,0.9272843599319458,0.8921554070912177,51.11673949610261,0.03538701302348862,-0.14189682973306217
133.2003514766693,-0.8212364912033081,0.9272843599319458,0.8921554070912177,51.11673949610261,0.03526321908867469,-0.07998730233187643
133.23368406295776,-0.8196372985839844,0.929246187210083,0.8816908873306704,50.517166679191995,0.03514005414298272,-0.23582219521860565
133.26688146591187,-0.8196372985839844,0.929246187210083,0.8816908873306704,50.517166679191995,0.03501799426025476,-0.08125321022731274
133.30031561851501,-0.8189111351966858,0.9301236271858215,0.877231019919606,50.261635099350066,0.034895685267106104,-0.1510944116458318
133.3336958885193,-0.8177081942558289,0.9315592646598816,0.8694637764898242,49.81660483237286,0.034774206122428056,-0.19705631498791015
133.36702799797058,-0.8169388771057129,0.9324666261672974,0.8656636520196008,49.59887373860467,0.034653543836376616,-0.15192262536712559
133.40047240257263,-0.8160675764083862,0.9334866404533386,0.8620938427718553,49.39433873504208,0.03453313027862858,-0.16448585427289814
133.43384718894958,-0.8153249025344849,0.9343501925468445,0.8589566009065369,49.214588016847586,0.03441363260019494,-0.15554414198255453
133.46712279319763,-0.8143131136894226,0.9355164170265198,0.8534172347753092,48.89720571635053,0.034295162565182974,-0.185440981119447
133.50044178962708,-0.8143131136894226,0.9355164170265198,0.8534172347753092,48.89720571635053,0.034177221904585595,-0.08554990739844114
133.53366708755493,-0.8135125041007996,0.9364302158355713,0.8492657100907807,48.65934087338266,0.034060305386295016,-0.17515655144842623
133.56722211837769,-0.812573254108429,0.937491774559021,0.8436193518451496,48.33582837628911,0.03394294170901522,-0.19122416147712418
133.60041499137878,-0.8117971420288086,0.9383596777915955,0.8386959003322428,48.053735383962255,0.033827561080297414,-0.17330478951301526
133.63369846343994,-0.8104876279830933,0.9398031234741211,0.829342843706554,47.51784471376341,0.03371259222267378,-0.229444320932678
133.66702032089233,-0.8104876279830933,0.9398031234741211,0.829342843706554,47.51784471376341,0.03359823112600982,-0.08887789815755572
133.70037531852722,-0.8096479177474976,0.9407157897949219,0.8246804470476627,47.25070906279305,0.03348450969864508,-0.18437513048945953
133.73365712165833,-0.8081803917884827,0.9422889947891235,0.8156193750266122,46.731547878122775,0.03337180068804514,-0.25505319314759667
133.76698446273804,-0.8081803917884827,0.9422889947891235,0.8156193750266122,46.731547878122775,0.03325971270296279,-0.09089235489142788
133.80032086372375,-0.8073630332946777,0.9431533217430115,0.8109879416699671,46.4661862936909,0.033148382063214014,-0.18763578603805636
133.83368754386902,-0.8059621453285217,0.944615364074707,0.8024931809890478,45.97947235870055,0.0330377511266114,-0.25659291348743135
133.86704015731812,-0.8059621453285217,0.944615364074707,0.8024931809890478,45.97947235870055,0.0329279794061762,-0.09288610946967492
133.90046215057373,-0.8051685094833374,0.9454323649406433,0.7973201151939349,45.68307752149709,0.03281880628838973,-0.19150980171101398
133.93382096290588,-0.803764820098877,0.9468563795089722,0.7878766476765249,45.14200668878061,0.032710677062255535,-0.2654107943066305
133.96698594093323,-0.8029412031173706,0.947679340839386,0.7821569416116139,44.81429167120583,0.032604017541876404,-0.18882025409315378
134.0003204345703,-0.8029412031173706,0.947679340839386,0.7821569416116139,44.81429167120583,0.0324976703345529,-0.09561747152435345
134.0337164402008,-0.8015708923339844,0.9490293860435486,0.7737453860161444,44.33234503644578,0.032392001135517545,-0.2685533675499262
134.06714510917664,-0.8007358312606812,0.9498407244682312,0.7682428302293244,44.01707181332571,0.03228711724603698,-0.19661182537774832
134.1003749370575,-0.8007358312606812,0.9498407244682312,0.7682428302293244,44.01707181332571,0.03218375066270644,-0.09764504771644365
134.13374185562134,-0.7991433143615723,0.9513615369796753,0.7563551741448982,43.335959291385066,0.03208086626692089,-0.3042912831038899
134.16699743270874,-0.7991433143615723,0.9513615369796753,0.7563551741448982,43.335959291385066,0.031979243462021086,-0.09906405407257302
134.20035862922668,-0.7973822355270386,0.9529986381530762,0.7420011492987147,42.51353424867284,0.0318782314473913,-0.31853738126769954
134.23416590690613,-0.796578049659729,0.9537319540977478,0.7366848172268894,42.208930858467205,0.031776835432760296,-0.18836036506844034
134.26702857017517,-0.796578049659729,0.9537319540977478,0.7366848172268894,42.208930858467205,0.03167921754988032,-0.10130821154402808
134.300363779068,-0.7947663068771362,0.9553511738777161,0.7225552635328893,41.39936706539752,0.031581160246523646,-0.3159843430940349
134.3338589668274,-0.7947663068771362,0.9553511738777161,0.7225552635328893,41.39936706539752,0.03148362313599836,-0.10268774157930201
134.36713218688965,-0.7939473986625671,0.9560680389404297,0.715564565363773,40.998829564457324,0.03138772830092978,-0.20005752866646373
134.40033078193665,-0.7931042909622192,0.9567956924438477,0.7085270041927435,40.59560701129219,0.03129305033520206,-0.20151945782875982
134.4337067604065,-0.7921984195709229,0.9575667381286621,0.7018162186508818,40.2111073225261,0.031198887826797125,-0.20705575940523266
134.46729636192322,-0.7913841009140015,0.958250105381012,0.6945153670317703,39.79279933789976,0.03110516937309589,-0.19451132351359435
134.50031876564026,-0.7900561094284058,0.9593449234962463,0.6843825347791843,39.21223081531254,0.031014069636573844,-0.24757693377047577
134.53370690345764,-0.7900561094284058,0.9593449234962463,0.6843825347791843,39.21223081531254,0.030923018077975074,-0.10642167075193637
134.56698298454285,-0.7892107963562012,0.9600304365158081,0.6783722819239746,38.86786869290257,0.030833342342722593,-0.20352611564453627
134.6003110408783,-0.7882620096206665,0.9607892632484436,0.6709000149300117,38.43973933075359,0.030744610151911305,-0.21467715873919138
134.63371300697327,-0.7874470949172974,0.9614317417144775,0.664306484666785,38.061957874578916,0.03065678197086597,-0.19799717928730165
134.66705179214478,-0.7866279482841492,0.9620688557624817,0.657729278216869,37.685111704012506,0.030570231494113267,-0.19853787733917733
134.70044994354248,-0.7856839895248413,0.9627928137779236,0.650749804293046,37.285217304955836,0.03048465309696443,-0.21184163032174977
134.7338252067566,-0.7848766446113586,0.9634037017822266,0.6447936168952789,36.943952905074774,0.030400272075209303,-0.19690828930340717
