time,x,y,theta,theta_degree,v,omega
65.367,0.5382490652892429,0.8670998903964994,-2.385033460318749,-136.6523512737468,0.05252433999993902,0.09466909374633613
65.4,0.5370151833259148,0.8659308110347307,-2.381850897243311,-136.47000384149004,0.05268000344032428,0.09297029177516943
65.434,0.5357435408075235,0.864718224829223,-2.378633613205656,-136.2856670446376,0.052840324425481915,0.09129058369346839
65.467,0.5345089740597492,0.8635335785740583,-2.375565943386782,-136.10990251107646,0.0529958687653958,0.08967063968087186
65.5,0.533273852646264,0.8623411820549164,-2.372553281403478,-135.93728969433366,0.053151349236676054,0.08817318822040889
65.534,0.5320008945186581,0.8611047965345289,-2.3695038253181626,-135.76256873083457,0.05331147084601893,0.08668616511833961
65.567,0.5307650169774559,0.8598972615450893,-2.366592340252872,-135.59575292447803,0.053466811219444306,0.08524871284062856
65.6,0.5295285710500728,0.858682188338811,-2.3637291727902605,-135.43170551283123,0.05362207751127262,0.08391783788974683
65.634,0.528254203365378,0.8574226227167056,-2.3608276916295803,-135.26546288798752,0.05378196785748792,0.08259647292858517
65.667,0.5270166548686249,0.856192498174295,-2.3580586566478203,-135.1068088702086,0.05393707357265558,0.08135369878302141
65.7,0.5257782038468525,0.8549546893643344,-2.3553374544398227,-134.95089546848865,0.054092095243975485,0.0802071384577457
65.734,0.5245022330097578,0.8536722903942398,-2.352568495223884,-134.7922457917715,0.054251723222553415,0.07890874469450204
65.767,0.5232649278860713,0.8524219908198191,-2.349893166526479,-134.6389607486,0.05440656433809531,0.0775228211211606
65.8,0.522025546165345,0.8511629946843049,-2.3472831100615394,-134.4894155288681,0.05456131168914169,0.07667097147867742
65.834,0.5207504315222985,0.8498608111383482,-2.344603468562502,-134.33588338036515,0.05472064694993311,0.07524426168398891
65.867,0.5195121263769792,0.8485895641751047,-2.342035309273973,-134.18873869201514,0.054875194247664225,0.07419692674071307
65.9,0.5182799920884921,0.8473181302010142,-2.339404270036657,-134.0379912479836,0.05502963829312393,0.07220116522838205
65.934,0.5170292795001848,0.8460202297789216,-2.3364225951201534,-133.8671538593879,0.055188651213078484,0.06818115260025845
65.967,0.5158569000009561,0.8447955785112519,-2.3329251716691983,-133.66676625647813,0.055342876171913184,0.06029516747104267
66.0,0.5147398498346737,0.8436193453143035,-2.3286675494888454,-133.4228224747826,0.05549698861520737,0.04969278156705853
66.034,0.5136242203844634,0.8424338266961051,-2.3239756972224703,-133.15399914182044,0.05565565027225514,0.041392325274684595
66.067,0.5125550939845857,0.8412872524806114,-2.3195340792494,-132.89951317775405,0.055809525043219926,0.035849004877866256
66.1,0.5114802290030107,0.840124706628278,-2.3154639545051072,-132.66631220781431,0.05596327825186995,0.033144424597765065
66.134,0.5103456835756925,0.8388882520036535,-2.3119103945440274,-132.46270821979775,0.056121560399906525,0.03343633649427161
66.167,0.5091977130120493,0.8376296583746761,-2.3093293871968275,-132.31482739191094,0.056275057782211105,0.03713589687868272
66.2,0.507983647087026,0.8362934260611183,-2.307828113410163,-132.22881074004144,0.056428424764251146,0.04451833076281899
66.234,0.5067049572359876,0.8348827206601342,-2.3065880228081865,-132.15775878233435,0.05658629980918718,0.048604865115084654
66.267,0.505463483076905,0.8335092891619845,-2.3051093131596905,-132.07303496035027,0.05673939322731661,0.04924575052355568
66.3,0.5042278265775215,0.8321380703686398,-2.3036100551664362,-131.98713380493552,0.05689234760871393,0.04883040052761408
66.334,0.5029480780763803,0.8307132021781601,-2.3019289791097792,-131.8908152418486,0.05704978858555142,0.0496773177099946
66.367,0.5017187929734213,0.829340290650033,-2.3006030265685227,-131.81484375739996,0.057202452067341085,0.04846655128839281
66.4,0.5005208586653648,0.8279997844739851,-2.29995816846724,-131.77789610981162,0.057354968070387695,0.046007436109390044
66.434,0.49933740505308827,0.8266753746197516,-2.300394995582449,-131.80292445989,0.05751194862128273,0.04294703746065954
66.467,0.49823858150519446,0.8254484401907233,-2.3017951786124304,-131.88314903805374,0.05766415677693997,0.041418060626019715
66.5,0.497160692208433,0.8242490288522714,-2.303726932193704,-131.99383036532004,0.05781620919957836,0.04396409857776324
66.534,0.4960472991720224,0.8230151974639489,-2.3058173100315837,-132.11360019301821,0.057972703552854554,0.04986321836165647
66.567,0.49494422747551203,0.8217974411880483,-2.307488434042147,-132.20934854586645,0.058124431554889756,0.058151657152001636
66.6,0.49379977821680615,0.8205371594228903,-2.308380360858518,-132.26045218807906,0.058275995750936005,0.06819851113328303
66.634,0.49256664546245643,0.8191799979108705,-2.30816606119028,-132.24817372153797,0.05843197870101019,0.07860327260997958
66.667,0.49132421319119496,0.8178099816111422,-2.3066795676806127,-132.16300391716044,0.05858320226504173,0.08623612970416364
66.7,0.4900468987131412,0.8163952149028555,-2.304086822628857,-132.0144505683414,0.05873425412527161,0.09023450553922562
66.734,0.48873380260875526,0.8149326479573521,-2.301162604366358,-131.84690520352513,0.05888970101345583,0.08795371990269397
66.767,0.48746101166018474,0.8135064872674641,-2.298186657740111,-131.676396021785,0.05904039637985421,0.08551721578555117
66.8,0.4861882808871036,0.8120719411774932,-2.295280974415439,-131.50991263067974,0.05919091231391624,0.08328956241517545
66.834,0.48487750443629085,0.810585861086467,-2.2923726668991766,-131.34327888447174,0.059345799010061345,0.08107606281617104
66.867,0.4836058076501639,0.8091358670166008,-2.289627073547376,-131.1859679731544,0.05949594292639803,0.07896319922035545
66.9,0.4823341816881386,0.8076780225156357,-2.2869538358146886,-131.03280273343626,0.05964589984552092,0.0770377388876362
66.935,0.4810242540492356,0.8061681444200736,-2.2842717456081783,-130.87913028432985,0.059804737978630514,0.07063517053594205
66.967,0.4797530546035205,0.8046951720161662,-2.2817323460859265,-130.7336334092073,0.05994977243473405,0.07837451919386426
67.0,0.4784807435605732,0.8032136881409485,-2.279404327125325,-130.6002477481384,0.06009914773519524,0.07199331088008828
67.034,0.47717165836603115,0.8016816326768859,-2.276748651868827,-130.44808876418372,0.06025284368398963,0.07013510320570987
67.067,0.47590071626274993,0.8001866603222191,-2.274376143927854,-130.3121540723047,0.06040181688856522,0.0685156649022748
67.1,0.47462960216860595,0.7986843883497847,-2.2720645713643997,-130.17971072038054,0.06055058843588814,0.06708991769813027
